process,ans,r,lambda,epoch,n5447,10367.98081,0.680542927,0.933076487,114,1
6693,54341.93807,0.819686321,0.486880963,114,1,,,,,
6689,54342.87652,0.821718438,0.871963813,114,1,,,,,
6692,54344.9544,0.655416496,0.871464151,114,1,,,,,
6690,54348.28223,0.684869152,1.316391511,114,1,,,,,
6692,54351.30266,0.279729841,1.259500414,114,1,,,,,
6693,54357.02198,0.431581416,0.658806791,114,1,,,,,
6690,54357.45349,0.279917823,0.978384711,114,1,,,,,
6688,54383.84001,0.191056432,0.904481103,114,1,,,,,
6684,54395.86116,0.778207806,0.972309603,114,1,,,,,
6688,54401.35306,0.296444585,0.726912662,114,1,,,,,
6685,54418.6249,0.280587473,0.971043717,114,1,,,,,
6689,54453.29591,0.287478764,1.175068678,114,1,,,,,
6685,54454.5237,0.288210891,0.981370804,114,1,,,,,
6685,54466.64178,0.280758003,0.89072858,114,1,,,,,
6693,54467.13087,0.821716081,0.526010998,114,1,,,,,
6691,54473.09236,0.297964763,0.858746283,114,1,,,,,
6688,54502.34932,0.279051413,1.269534176,114,1,,,,,
6686,54514.526,0.771665172,0.82456971,114,1,,,,,
6691,54518.55901,0.288244126,0.940043954,114,1,,,,,
6686,54519.26061,0.279738291,1.340851507,114,1,,,,,
6690,54522.62323,0.202861656,0.828518338,114,1,,,,,
6691,54550.66072,0.720914923,0.802485642,114,1,,,,,
6688,54557.53769,0.538054115,1.239683987,114,1,,,,,
6692,54580.29393,0.246582185,1.242665442,114,1,,,,,
6688,54588.82221,0.902141545,1.286105492,114,1,,,,,
6692,54602.34152,0.817744785,1.335795218,114,1,,,,,
6691,54632.96993,0.301806435,0.578258851,114,1,,,,,
6691,54644.58164,0.204006708,1.237027746,114,1,,,,,
6686,54655.41851,0.43154431,0.676294551,114,1,,,,,
6693,54664.61356,0.279968418,1.173163782,114,1,,,,,
6685,54666.48364,0.301892382,0.531873031,114,1,,,,,
6693,54669.57041,0.281690093,0.463870052,114,1,,,,,
6684,54683.31866,0.537201134,1.383377386,114,1,,,,,
6689,54690.5636,0.893238671,0.769155317,114,1,,,,,
6686,54743.10772,0.945515833,1.259298093,114,1,,,,,
6685,54746.88161,0.298947746,1.056875353,114,1,,,,,
6691,54747.14189,0.298325192,1.256066035,114,1,,,,,
6692,54780.975,0.38546402,0.591761294,114,1,,,,,
6692,54784.48374,0.836209595,0.907563924,114,1,,,,,
6687,54788.39248,0.581253565,1.06600949,114,1,,,,,
6688,54789.53098,0.556132519,1.326280747,114,1,,,,,
6693,54789.91657,0.281096773,0.660363397,114,1,,,,,
6689,54796.44666,0.457646095,0.589223729,114,1,,,,,
6684,54797.25477,0.279777498,1.143408502,114,1,,,,,
6693,54801.25819,0.298044642,0.879882353,114,1,,,,,
6692,54808.79933,0.307923551,0.829142654,114,1,,,,,
6688,54828.74438,0.308131278,1.431310526,114,1,,,,,
6690,54869.0843,0.766740074,1.305045845,114,1,,,,,
6690,54880.95455,0.29806096,1.342562342,114,1,,,,,
6684,54907.5144,0.280611917,0.465447417,114,1,,,,,
6692,54912.55209,0.536947406,0.499929779,114,1,,,,,
6691,54927.55377,0.397074856,0.484362062,114,1,,,,,
6686,54929.58647,0.692048685,1.178092629,114,1,,,,,
6686,54934.43743,0.278509779,0.802213029,114,1,,,,,
6687,54934.70065,0.249106917,0.959766894,114,1,,,,,
6688,54935.9036,0.302849345,0.766833325,114,1,,,,,
6684,54940.20695,0.299497785,0.828962226,114,1,,,,,
6692,54956.54123,0.190576968,1.432800307,114,1,,,,,
6691,54975.83703,0.431528513,1.419452829,114,1,,,,,
6685,54976.98117,0.298132223,1.25068069,114,1,,,,,
6688,54989.88313,0.821868978,0.908869038,114,1,,,,,
6689,54990.34777,0.302039243,0.610163794,114,1,,,,,
6693,55000.2254,0.280676976,0.59307488,114,1,,,,,
6689,55020.59749,0.279602639,0.851764689,114,1,,,,,
6687,55028.09502,0.280744305,1.342047566,114,1,,,,,
6687,55091.68778,0.279429644,1.191231252,114,1,,,,,
6686,55105.17283,0.817919649,0.955529711,114,1,,,,,
6685,55145.75803,0.3043853,0.746952728,114,1,,,,,
6684,55154.52866,0.246779046,1.220583528,114,1,,,,,
6687,55160.69068,0.191028163,1.413306624,114,1,,,,,
6690,55174.42345,0.279988522,0.464999779,114,1,,,,,
6688,55195.4185,0.786430237,1.35816593,114,1,,,,,
6687,55210.83419,0.301258764,0.478669401,114,1,,,,,
6691,55224.39378,0.431928243,0.836541732,114,1,,,,,
6685,55232.02981,0.874589485,1.217507848,114,1,,,,,
6693,55247.0115,0.299445797,0.673875016,114,1,,,,,
6692,55304.18512,0.194923638,0.439254392,114,1,,,,,
6688,55304.19286,0.280653795,0.565667672,114,1,,,,,
6684,55323.78646,0.921511056,0.821438795,114,1,,,,,
6690,55351.90507,0.302245429,1.394462284,114,1,,,,,
6686,55352.07402,0.302430354,1.109429486,114,1,,,,,
6690,55360.73614,0.278561766,0.822474149,114,1,,,,,
6687,55373.56398,0.774318179,1.109669655,114,1,,,,,
6692,55395.11755,0.299345717,1.249288491,114,1,,,,,
6688,55397.82585,0.304542694,1.403191233,114,1,,,,,
6685,55400.62716,0.302099275,0.628038819,114,1,,,,,
6689,55446.79555,0.304716292,0.521385443,114,1,,,,,
6684,55447.1784,0.771689339,1.00247881,114,1,,,,,
6687,55457.97024,0.298198248,1.078076967,114,1,,,,,
6688,55468.7449,0.941027006,1.358178965,114,1,,,,,
6693,55468.89205,0.191116055,0.579208903,114,1,,,,,
6693,55478.27194,0.190770968,1.324945709,114,1,,,,,
6688,55486.95152,0.821858237,0.468467974,114,1,,,,,
6690,55492.5928,0.778231357,0.579563581,114,1,,,,,
6691,55531.50221,0.7724346,0.717100033,114,1,,,,,
6687,55567.80979,0.278458223,0.781070893,114,1,,,,,
6687,55581.67697,0.295912821,1.048931156,114,1,,,,,
6691,55610.2198,0.299733478,0.733816186,114,1,,,,,
6686,55620.52961,0.278509674,1.408676725,114,1,,,,,
6693,55631.96862,0.774299295,0.746493727,114,1,,,,,
6692,55645.597,0.430564281,0.646682555,114,1,,,,,
6689,55645.99195,0.537183405,0.706769037,114,1,,,,,
6684,55646.39519,0.817580476,1.065361639,114,1,,,,,
6692,55678.74999,0.421186251,0.999203156,114,1,,,,,
6686,55723.15645,0.311217777,1.012965872,114,1,,,,,
6685,55724.90533,0.190662752,0.941276788,114,1,,,,,
6688,55763.09581,0.7684317,0.563400961,114,1,,,,,
6688,55767.14498,0.766464424,0.862287488,114,1,,,,,
6684,55767.19849,0.306720666,1.058471775,114,1,,,,,
6688,55813.76268,0.398455922,0.978993815,114,1,,,,,
6693,55836.71125,0.327500618,0.723234982,114,1,,,,,
6692,55837.68233,0.193652767,0.915561808,114,1,,,,,
6693,55902.09787,0.768683505,0.741591714,114,1,,,,,
6691,55914.41464,0.191182843,0.47526931,114,1,,,,,
6687,55948.48729,0.309522643,1.243574074,114,1,,,,,
6687,55988.89177,0.302203462,1.413325812,114,1,,,,,
6686,56013.48759,0.536948106,0.739799593,114,1,,,,,
6689,56040.42504,0.298614041,1.025519529,114,1,,,,,
6685,56047.97632,0.692328501,0.939871443,114,1,,,,,
6690,56064.28085,0.819689833,1.363128505,114,1,,,,,
6685,56077.61239,0.311214729,1.166525243,114,1,,,,,
6688,56080.55208,0.315576553,0.476496266,114,1,,,,,
6689,56099.62783,0.287972912,1.088352414,114,1,,,,,
6693,56128.18894,0.18071608,0.645430538,114,1,,,,,
6688,56137.36424,0.299566313,0.677581472,114,1,,,,,
6692,56140.13698,0.184379062,1.24518271,114,1,,,,,
6689,56151.66423,0.821891903,0.794984912,114,1,,,,,
6693,56220.31899,0.280326634,0.787992892,114,1,,,,,
6693,56238.58076,0.858188737,1.341972359,114,1,,,,,
6686,56258.28713,0.684643985,1.021465987,114,1,,,,,
6688,56259.47617,0.304588131,1.049510384,114,1,,,,,
6690,56339.21247,0.688228663,0.857596864,114,1,,,,,
6685,56339.64768,0.421207982,1.23182835,114,1,,,,,
6685,56353.45236,0.768401582,0.818091185,114,1,,,,,
6687,56357.82323,0.302253726,1.027947848,114,1,,,,,
6691,56427.92656,0.537691419,1.342649928,114,1,,,,,
6684,56435.08207,0.29773256,1.140498943,114,1,,,,,
6685,56440.75805,0.248303232,1.127140524,114,1,,,,,
6687,56444.04091,0.684378872,0.790868464,114,1,,,,,
6685,56445.90584,0.198997273,0.767030325,114,1,,,,,
6693,56463.55445,0.182677386,0.483900611,114,1,,,,,
6693,56490.14973,0.728087856,0.842685716,114,1,,,,,
6688,56495.6716,0.918613709,0.443630882,114,1,,,,,
6688,56519.43253,0.317578155,1.003203385,114,1,,,,,
6685,56524.34292,0.190929338,0.776966806,114,1,,,,,
6685,56528.49857,0.543741703,1.131712827,114,1,,,,,
6693,56534.07707,0.304424045,1.229847726,114,1,,,,,
6693,56540.3774,0.838144793,0.946854332,114,1,,,,,
6688,56563.45287,0.774441513,1.168294983,114,1,,,,,
6693,56563.4739,0.817537012,1.304714296,114,1,,,,,
6685,56569.20446,0.25547403,0.45872522,114,1,,,,,
6687,56578.68847,0.204063937,1.08490924,114,1,,,,,
6693,56594.57067,0.193354106,0.932672671,114,1,,,,,
6692,56605.73524,0.720856759,0.989897565,114,1,,,,,
6691,56609.18414,0.546159441,1.137890788,114,1,,,,,
6687,56619.50767,0.191688828,1.130643588,114,1,,,,,
6690,56639.4049,0.304915363,0.924214874,114,1,,,,,
6687,56665.86632,0.950753336,0.438022838,114,1,,,,,
6685,56697.2067,0.376190781,0.437031694,114,1,,,,,
6693,56708.10627,0.195080789,0.786019983,114,1,,,,,
6692,56717.76761,0.190669421,0.563028913,114,1,,,,,
6693,56724.51602,0.19460936,0.456000567,114,1,,,,,
6692,56740.79606,0.190926359,0.662611602,114,1,,,,,
6685,56741.40477,0.543725382,1.169496885,114,1,,,,,
6689,56741.87823,0.896374071,0.4442793,114,1,,,,,
6692,56743.55789,0.620924524,0.975668321,114,1,,,,,
6684,56760.21614,0.950770773,1.073881492,114,1,,,,,
6688,56774.37674,0.669981344,0.946083389,114,1,,,,,
6688,56785.29227,0.385511535,1.091238265,114,1,,,,,
6685,56797.21266,0.867971469,0.508511218,114,1,,,,,
6686,56798.12951,0.795195642,1.153031099,114,1,,,,,
6689,56801.32864,0.54372387,0.738554014,114,1,,,,,
6692,56802.80303,0.194905019,0.571853599,114,1,,,,,
6684,56805.33515,0.538114531,0.834175941,114,1,,,,,
6688,56811.88654,0.484229641,0.704200039,114,1,,,,,
6688,56875.71917,0.29966557,0.573784985,114,1,,,,,
6693,56933.3892,0.685476889,0.685723049,114,1,,,,,
6686,56938.57098,0.460196663,0.892675012,114,1,,,,,
6688,56957.1076,0.555627658,0.870203115,114,1,,,,,
6687,56988.27894,0.297759232,1.015558491,114,1,,,,,
6692,57024.82123,0.499795796,1.056822299,114,1,,,,,
6685,57033.83649,0.32244442,0.903215209,114,1,,,,,
6689,57069.52317,0.30481943,1.089366463,114,1,,,,,
6685,57079.08841,0.817543325,1.409344574,114,1,,,,,
6685,57134.14122,0.408179868,1.36244529,114,1,,,,,
6690,57139.55326,0.190746433,1.306021853,114,1,,,,,
6685,57165.0669,0.193410655,0.986064241,114,1,,,,,
6693,57191.07935,0.194152554,0.897088081,114,1,,,,,
6693,57200.41177,0.304640843,1.33444764,114,1,,,,,
6687,57209.03394,0.309453765,0.577461686,114,1,,,,,
6690,57220.70325,0.193031893,0.679568433,114,1,,,,,
6684,57240.65737,0.299192006,0.766630458,114,1,,,,,
6690,57289.6555,0.934747938,1.404684115,114,1,,,,,
6687,57290.14295,0.321734989,0.585013391,114,1,,,,,
6686,57294.63058,0.302051447,1.034386931,114,1,,,,,
6687,57297.53189,0.499818156,0.992779505,114,1,,,,,
6684,57305.03393,0.193734105,1.057392035,114,1,,,,,
6687,57308.87596,0.223596551,1.236272687,114,1,,,,,
6684,57319.34936,0.191097737,0.903020358,114,1,,,,,
6690,57326.55348,0.556393334,1.012711126,114,1,,,,,
6692,57348.14835,0.260263256,0.70070715,114,1,,,,,
6692,57378.31908,0.194147472,0.994494875,114,1,,,,,
6686,57388.22966,0.90327988,0.505228548,114,1,,,,,
6686,57426.80691,0.420468054,0.850944698,114,1,,,,,
6687,57440.12633,0.951426092,1.318553562,114,1,,,,,
6689,57460.49462,0.194032222,0.603163245,114,1,,,,,
6689,57467.27283,0.499762448,1.417793189,114,1,,,,,
6688,57481.5324,0.918786219,1.229981044,114,1,,,,,
6684,57487.27369,0.24802508,0.539601857,114,1,,,,,
6688,57494.16118,0.685628376,0.964554556,114,1,,,,,
6688,57502.65724,0.309100287,0.829588854,114,1,,,,,
6684,57509.02435,0.553307987,1.303379704,114,1,,,,,
6684,57517.98696,0.248467059,0.973875081,114,1,,,,,
6688,57519.91346,0.297986372,1.350001138,114,1,,,,,
6686,57536.64615,0.675549793,1.416310244,114,1,,,,,
6685,57546.52679,0.311052844,1.134559003,114,1,,,,,
6686,57552.82461,0.921543274,0.556584434,114,1,,,,,
6686,57555.55729,0.32230527,0.973962954,114,1,,,,,
6688,57556.5903,0.193884469,0.473486323,114,1,,,,,
6692,57584.59531,0.457630636,1.417966962,114,1,,,,,
6690,57607.53349,0.420548707,0.637888913,114,1,,,,,
6687,57708.58261,0.299095024,1.223825741,114,1,,,,,
6686,57716.48025,0.768794396,1.265186238,114,1,,,,,
6685,57765.14605,0.24960106,0.915476179,114,1,,,,,
6686,57782.70075,0.297792864,0.932252636,114,1,,,,,
6690,57785.32528,0.292260854,0.521820871,114,1,,,,,
6692,57791.63663,0.299228652,1.246116517,114,1,,,,,
6690,57808.01044,0.299088527,1.416744577,114,1,,,,,
6688,57808.18435,0.907162483,1.105870267,114,1,,,,,
6687,57810.6947,0.674242699,0.906082494,114,1,,,,,
6689,57862.71441,0.21108411,0.733631437,114,1,,,,,
6688,57890.99236,0.194271623,0.921008078,114,1,,,,,
6693,57897.48065,0.896384773,0.466808494,114,1,,,,,
6686,57953.76702,0.692179074,1.315656814,114,1,,,,,
6686,57982.56355,0.76874797,0.531114822,114,1,,,,,
6692,57983.54048,0.421120661,0.826992915,114,1,,,,,
6686,57987.68641,0.556867369,1.387032048,114,1,,,,,
6691,57988.62773,0.399505885,0.738098754,114,1,,,,,
6685,57999.52759,0.292204462,0.873602788,114,1,,,,,
6689,58001.53998,0.726924578,0.7139478,114,1,,,,,
6691,58088.15951,0.290206946,1.374099884,114,1,,,,,
6684,58088.59324,0.315312978,0.594403415,114,1,,,,,
6692,58088.87453,0.292550335,1.150691955,114,1,,,,,
6685,58091.61564,0.81480491,1.040595822,114,1,,,,,
6684,58116.37176,0.907156489,1.182216477,114,1,,,,,
6693,58123.7459,0.29069025,0.722362464,114,1,,,,,
6689,58144.00423,0.66991414,1.165115602,114,1,,,,,
6689,58236.90165,0.853958247,1.113738296,114,1,,,,,
6690,58239.38082,0.420618649,1.269582017,114,1,,,,,
6687,58248.45599,0.645041211,1.124905831,114,1,,,,,
6688,58258.32061,0.945633192,1.35215466,114,1,,,,,
6689,58272.68221,0.674973989,0.457868239,114,1,,,,,
6692,58279.20367,0.185367472,0.832911662,114,1,,,,,
6693,58293.17117,0.945640938,0.821542733,114,1,,,,,
6690,58300.79885,0.945642556,1.329220954,114,1,,,,,
6684,58324.57453,0.952257519,0.700794636,114,1,,,,,
6684,58363.21366,0.24857567,1.064291765,114,1,,,,,
6690,58501.7694,0.309117583,1.168560613,114,1,,,,,
6689,58506.17619,0.304779521,1.133799397,114,1,,,,,
6686,58530.56462,0.397243589,0.857312051,114,1,,,,,
6692,58546.05917,0.846452886,0.481287887,114,1,,,,,
6684,58576.35,0.255374608,0.606862936,114,1,,,,,
6693,58587.30186,0.194846011,1.213441977,114,1,,,,,
6685,58599.75371,0.19402982,0.848447609,114,1,,,,,
6687,58609.08727,0.247316835,1.143654544,114,1,,,,,
6692,58612.97977,0.817064261,0.91457403,114,1,,,,,
6689,58639.74894,0.623939071,1.121029542,114,1,,,,,
6685,58648.24603,0.309402579,0.560632363,114,1,,,,,
6685,58680.84551,0.292353924,1.092383478,114,1,,,,,
6686,58693.19175,0.819598868,1.208935035,114,1,,,,,
6689,58694.62784,0.185339147,0.534738726,114,1,,,,,
6684,58701.94568,0.772544547,1.348310042,114,1,,,,,
6691,58729.4893,0.292810925,1.300299252,114,1,,,,,
6693,58740.67775,0.556741476,0.642641365,114,1,,,,,
6687,58754.5404,0.421097818,1.343559103,114,1,,,,,
6693,58759.21719,0.581210313,1.337773994,114,1,,,,,
6691,58784.42777,0.771332286,0.828961401,114,1,,,,,
6684,58789.28789,0.774205864,0.948631957,114,1,,,,,
6691,58790.00662,0.915968512,1.214253324,114,1,,,,,
6686,58818.58707,0.290706955,1.016601199,114,1,,,,,
6686,58819.53004,0.82034815,0.77013742,114,1,,,,,
6685,58822.20194,0.409545478,0.956784123,114,1,,,,,
6688,58823.45082,0.292128242,1.073033213,114,1,,,,,
6686,58836.23562,0.419193861,0.626314974,114,1,,,,,
6692,58855.56047,0.681879973,1.320940955,114,1,,,,,
6690,58918.20201,0.198647611,0.756845136,114,1,,,,,
6684,58931.61181,0.246046601,1.281418592,114,1,,,,,
6688,58940.55821,0.292604647,1.260142236,114,1,,,,,
6685,58948.36305,0.943616515,1.268778043,114,1,,,,,
6689,58966.82669,0.311213861,1.333889589,114,1,,,,,
6691,58967.72628,0.194628736,0.507941445,114,1,,,,,
6684,58993.56922,0.321300721,0.994462184,114,1,,,,,
6691,59020.26149,0.820830765,1.137169363,114,1,,,,,
6686,59026.5695,0.555563627,0.876682003,114,1,,,,,
6685,59029.32315,0.896360955,1.136859004,114,1,,,,,
6688,59106.32403,0.321708298,0.61954932,114,1,,,,,
6687,59107.02949,0.674934604,0.493365909,114,1,,,,,
6688,59127.22538,0.765691843,1.409755862,114,1,,,,,
6693,59131.56341,0.685616241,1.252974487,114,1,,,,,
6688,59166.18825,0.903267322,1.014805311,114,1,,,,,
6690,59189.13972,0.918475757,0.847342557,114,1,,,,,
6693,59252.52275,0.768665727,0.94035201,114,1,,,,,
6688,59269.16745,0.867691765,0.931588799,114,1,,,,,
6693,59274.54955,0.796568841,0.861625617,114,1,,,,,
6685,59280.11254,0.29086381,1.428248432,114,1,,,,,
6687,59280.48986,0.182601789,0.594521982,114,1,,,,,
6691,59281.11799,0.247491585,0.599907728,114,1,,,,,
6691,59284.19893,0.292324584,1.271079185,114,1,,,,,
6688,59286.81868,0.20068306,0.502659388,114,1,,,,,
6692,59294.52246,0.820854618,0.812581782,114,1,,,,,
6690,59300.97096,0.2244885,0.927426686,114,1,,,,,
6684,59305.8733,0.858293537,1.125862515,114,1,,,,,
6688,59319.61756,0.869708122,0.562152919,114,1,,,,,
6684,59338.66521,0.543736313,0.982909596,114,1,,,,,
6684,59373.48557,0.397286152,0.44524029,114,1,,,,,
6693,59408.21673,0.321868979,0.880170903,114,1,,,,,
6688,59415.10544,0.544884753,0.799975853,114,1,,,,,
6684,59428.54939,0.248103336,1.11601407,114,1,,,,,
6688,59430.55115,0.397272702,0.610097408,114,1,,,,,
6689,59456.82021,0.397640314,0.546727452,114,1,,,,,
6692,59457.80695,0.315797198,1.334534821,114,1,,,,,
6691,59479.95643,0.858285355,0.978870724,114,1,,,,,
6686,59581.47734,0.955019816,0.758599043,114,1,,,,,
6688,59599.48929,0.192048635,1.281362149,114,1,,,,,
6690,59633.93225,0.292638758,0.857303609,114,1,,,,,
6689,59639.16005,0.292635876,1.367606794,114,1,,,,,
6689,59644.59186,0.726967218,1.025463837,114,1,,,,,
6691,59645.32412,0.419371534,0.474221521,114,1,,,,,
6691,59660.64395,0.224399446,1.134997639,114,1,,,,,
6692,59667.51888,0.252082609,0.96723183,114,1,,,,,
6689,59691.12514,0.193808853,1.315523377,114,1,,,,,
6688,59692.99033,0.24657078,0.727968836,114,1,,,,,
6689,59737.62417,0.200676286,0.870424608,114,1,,,,,
6693,59757.57245,0.683236403,0.472072278,114,1,,,,,
6689,59793.37742,0.76654721,1.342251316,114,1,,,,,
6688,59822.44793,0.310875461,1.145648238,114,1,,,,,
6691,59835.62445,0.918522415,0.907819684,114,1,,,,,
6693,59839.2344,0.556888605,0.528484441,114,1,,,,,
6684,59883.28223,0.772889319,1.268586702,114,1,,,,,
6688,59901.10451,0.673496498,0.5466801,114,1,,,,,
6692,59931.04315,0.291661183,1.034405579,114,1,,,,,
6686,59933.67878,0.557452721,0.633947361,114,1,,,,,
6686,59944.25802,0.941848655,0.580804634,114,1,,,,,
6692,59944.31129,0.409647323,1.025707985,114,1,,,,,
6688,59946.08194,0.40889947,0.838632112,114,1,,,,,
6685,59952.1233,0.194641272,1.370574238,114,1,,,,,
6690,59972.2071,0.854141383,0.639069915,114,1,,,,,
6693,60001.29805,0.645128281,1.167676967,114,1,,,,,
6689,60004.11949,0.765511838,0.808627621,114,1,,,,,
6690,60009.1524,0.418475572,0.678611846,114,1,,,,,
6684,60013.91913,0.854133006,0.493124907,114,1,,,,,
6684,60026.66734,0.291638697,1.000391175,114,1,,,,,
6684,60034.46493,0.31509595,0.495388259,114,1,,,,,
6693,60041.88472,0.194806043,1.427333349,114,1,,,,,
6685,60044.84159,0.291616624,0.561940095,114,1,,,,,
6685,60055.33145,0.623883806,0.68830473,114,1,,,,,
6687,60109.54893,0.290810622,1.251720088,114,1,,,,,
6688,60126.65296,0.768778305,1.152220111,114,1,,,,,
6689,60136.47966,0.290523234,1.423569224,114,1,,,,,
6688,60165.82157,0.768311163,0.76748398,114,1,,,,,
6685,60178.57311,0.951737037,1.02204036,114,1,,,,,
6688,60206.64456,0.309427374,0.813116632,114,1,,,,,
6691,60216.96842,0.802486212,1.257875097,114,1,,,,,
6692,60234.00941,0.858103379,0.793842701,114,1,,,,,
6687,60248.95695,0.885836578,0.50203831,114,1,,,,,
6693,60269.69087,0.525647487,0.490476817,114,1,,,,,
6693,60282.73216,0.24740257,0.436567739,114,1,,,,,
6692,60293.08611,0.193525539,0.592035296,114,1,,,,,
6688,60307.77753,0.892364753,1.107412372,114,1,,,,,
6689,60372.37854,0.846797134,0.612981524,114,1,,,,,
6689,60395.03946,0.320556536,0.787551571,114,1,,,,,
6689,60437.85036,0.293324219,1.068594186,114,1,,,,,
6690,60449.29526,0.623899592,1.399228709,114,1,,,,,
6689,60520.82307,0.903582334,1.202062919,114,1,,,,,
6688,60582.3281,0.397476139,0.934930066,114,1,,,,,
6684,60583.81974,0.555837849,0.842356006,114,1,,,,,
6685,60584.7866,0.293425737,0.892049636,114,1,,,,,
6691,60635.95211,0.555836678,0.718436077,114,1,,,,,
6688,60679.46811,0.397202027,1.255657227,114,1,,,,,
6691,60684.02394,0.559715803,0.790403509,114,1,,,,,
6692,60703.7616,0.457281849,0.619593357,114,1,,,,,
6684,60712.16061,0.67661624,0.681721013,114,1,,,,,
6689,60722.89883,0.55592529,1.34223165,114,1,,,,,
6688,60736.16047,0.292827182,1.285155034,114,1,,,,,
6686,60741.70961,0.293308004,0.819317062,114,1,,,,,
6692,60743.00535,0.414886153,0.591178899,114,1,,,,,
6685,60748.92,0.414524843,0.458180157,114,1,,,,,
6687,60837.96263,0.505540185,0.968374477,114,1,,,,,
6693,60843.00066,0.854418929,1.419256521,114,1,,,,,
6692,60853.02084,0.409422488,0.780565822,114,1,,,,,
6688,60853.13828,0.661061392,0.926211665,114,1,,,,,
6693,60912.23632,0.420392778,0.929941343,114,1,,,,,
6691,60921.95215,0.555778787,1.003724108,114,1,,,,,
6692,60932.47492,0.193443862,1.356188371,114,1,,,,,
6692,60934.80513,0.290567102,0.719438759,114,1,,,,,
6688,60942.75939,0.321540419,0.890308821,114,1,,,,,
6686,60953.50784,0.2916102,0.95783671,114,1,,,,,
6691,60967.62272,0.202477626,0.871533097,114,1,,,,,
6693,60996.26916,0.385297826,1.278703406,114,1,,,,,
6685,61046.9475,0.419036279,0.554927965,114,1,,,,,
6687,61058.29007,0.409075477,1.07788207,114,1,,,,,
6686,61083.37964,0.290552947,0.594899961,114,1,,,,,
6691,61084.6435,0.321907929,1.429040225,114,1,,,,,
6691,61091.95487,0.409012435,0.876922409,114,1,,,,,
6686,61096.53197,0.320500814,1.353919799,114,1,,,,,
6686,61098.0453,0.918132669,1.346591176,114,1,,,,,
6693,61118.81143,0.418470283,0.703411436,114,1,,,,,
